scenario,seed,strategy,window,implementation_shortfall_bps,implementation_shortfall,total_execution_cost,total_impact_cost,total_transaction_fees,terminal_penalty,fill_rate,vwap_slippage_bps,average_execution_price,arrival_price,vwap_market_price,executed_inventory,remaining_inventory,window_start
liquidity_shock,123,TWAP,12,3.9305857727736035,507.4308174682813,511.7424958096858,38.432328326795506,4.3116783414044875,0.0,1.0,12.884715754600856,149.7662243606122,149.70738059058934,149.5735031533571,8623.356682808973,0.0,2460
liquidity_shock,123,TWAP,13,23.632223680490863,2568.688275645052,2572.3238382336417,47.60332132096955,3.635562588589867,0.0,1.0,9.911094357445632,149.84088073963463,149.48760828000115,149.69251907152247,7271.125177179734,0.0,2490
liquidity_shock,123,TWAP,14,24.785966784355004,2651.676531389186,2655.246308283296,50.13454323739016,3.5697768941101113,0.0,1.0,9.953738898834397,150.21687421836572,149.84546773974736,150.0675009462038,7139.5537882202225,0.0,2520
liquidity_shock,123,TWAP,15,7.04968488818039,814.600034831522,818.4561721653871,58.914030259571376,3.856137333865188,0.0,1.0,9.99218028323175,149.93336464081816,149.82774080479996,149.78369806935834,7712.274667730376,0.0,2550
liquidity_shock,123,TWAP,16,52.411254862844174,6440.020764498029,6444.119348143163,88.12479788179287,4.098583645133652,0.0,1.0,10.59201033548156,150.6847004230672,149.89906063599778,150.52526390796078,8197.167290267304,0.0,2580
liquidity_shock,123,TWAP,17,6.14424267455339,862.6542943573122,867.303844416362,92.06453788149487,4.64955005904987,0.0,1.0,12.231488922823571,151.07557777047,150.98281026787282,150.89101559189342,9299.100118099741,0.0,2610
liquidity_shock,123,TWAP,18,80.42345460698769,13156.818178905149,13162.252135949244,208.71029528871236,5.433957044094473,0.0,1.0,11.83793987606477,151.74022655508782,150.5296153860868,151.56080977971382,10867.914088188947,0.0,2640
liquidity_shock,123,TWAP,19,0.976805568580742,190.43790188679125,196.84212786829764,224.39691858472688,6.404225981506379,0.0,1.0,12.377674824431566,152.2267717720089,152.21190362850203,152.03858335745232,12808.451963012758,0.0,2670
liquidity_shock,123,TWAP,20,37.16648625415517,8383.517240936617,8390.95291939142,250.92702489507494,7.435678454803728,0.0,1.0,11.933705264249442,152.24228316024733,151.67854729593486,152.06081826150998,14871.356909607457,0.0,2700
liquidity_shock,123,TWAP,21,59.31357923007969,15446.931505856792,15455.470500437666,293.29537131780376,8.538994580875581,0.0,1.0,14.541520562182308,153.3980016064171,152.49350802935987,153.17526148496697,17077.98916175116,0.0,2730
liquidity_shock,123,TWAP,22,-12.622593437922031,-3745.8159092651963,-3736.2087206431934,484.4658541189176,9.607188622002974,82.60986167716511,0.9912858738507332,18.58642413231156,152.8990772507633,153.09832522650171,152.61541975868673,19214.377244005947,168.90839625651915,2760
liquidity_shock,123,TWAP,23,28.19261622792615,7449.459972749668,7458.035663683677,176.72564494735602,8.57569093400857,57.50745721521975,0.9910235990603891,18.984518177123803,153.10821971968167,152.67723680691017,152.81810191631928,17151.38186801714,155.3521838043689,2790
liquidity_shock,123,TWAP,24,14.29592844121344,2436.021605465814,2441.587765894257,62.29647611634723,5.5661604284430055,0.0,1.0,13.646623260609964,153.2863474923245,153.06752325640974,153.07744846543417,11132.320856886012,0.0,2820
liquidity_shock,123,TWAP,25,12.051107064027674,1440.1326383765627,1444.0323865466326,36.828912448156196,3.8997481700697616,0.0,1.0,9.226941052411716,153.4023622911164,153.2177179787696,153.26094931661828,7799.4963401395225,0.0,2850
liquidity_shock,123,TWAP,26,6.938199122976473,795.5108957407797,799.2537125559854,33.21349220788089,3.742816815205688,0.0,1.0,11.213623041827526,153.2752463056714,153.16897462113306,153.1035617428968,7485.6336304113765,0.0,2880
liquidity_shock,123,TWAP,27,13.80092136636326,1484.1336714021231,1487.6416427706858,43.945792767591335,3.507971368562651,0.0,1.0,8.988556953203481,153.4892112474398,153.27767393492033,153.35137049468548,7015.942737125301,0.0,2910
liquidity_shock,123,TWAP,28,-23.223268799015198,-2501.1945447620064,-2497.691618493034,60.049083896759655,3.5029262689723497,0.0,1.0,9.539229938252882,153.37457957547122,153.7315945898774,153.22841147046222,7005.852537944699,0.0,2940
liquidity_shock,123,TWAP,29,15.269286060630153,1951.024113097087,1955.200127045613,72.99529942568512,4.17601394852612,0.0,1.0,10.486404412493368,153.21969735760132,152.9860985074603,153.05919329760445,8352.02789705224,0.0,2970
liquidity_shock,123,VWAP,0,70.80977622985411,9237.12861966535,9241.424130557863,231.281573739779,4.29551089251478,0.0,1.0,11.979206366699906,152.9196662255072,151.8444590090895,152.73669978086284,8591.021785029558,0.0,2100
liquidity_shock,123,VWAP,1,-23.479041864168845,-3578.1739477342735,-3573.1908372349617,237.0358354924015,4.98311049931175,0.0,1.0,14.467893381991557,152.55613770769682,152.9151678705066,152.33573998326236,9966.2209986235,0.0,2130
liquidity_shock,123,VWAP,2,-4.071291150170565,-670.8483220175176,-665.4164837989949,227.79372697472385,5.431838218522686,0.0,0.9999999999999998,11.802068371437231,151.6137202895875,151.67547179018723,151.4349956723122,10863.676437045373,0.0,2160
liquidity_shock,123,VWAP,3,-20.653429713374614,-3587.4263581574987,-3581.664198407043,257.03136288504925,5.762159750455883,0.0,1.0000000000000002,14.745718021671202,150.41031781843,150.7216096355194,150.18885356995594,11524.319500911766,0.0,2190
liquidity_shock,123,VWAP,4,-16.726343970946033,-3046.3665784433138,-3040.3002346370504,290.605469533207,6.06634380626357,0.0,0.9999999999999999,9.68408003777569,149.8639235873611,150.11501111847812,149.71893457280376,12132.687612527141,0.0,2220
liquidity_shock,123,VWAP,5,28.372402042403078,4898.856763849022,4904.631003999981,119.81168201253054,5.774240150958698,0.0,1.0000000000000002,12.485405112443113,149.93542371793075,149.51122446090508,149.74845670324044,11548.480301917396,0.0,2250
liquidity_shock,123,VWAP,6,38.30962267313979,6018.884707577569,6024.1349321383195,127.25238916234821,5.25022456075059,0.0,1.0000000000000002,12.282089091180538,150.19686295795404,149.62366036081437,150.01261612634755,10500.44912150118,0.0,2280
liquidity_shock,123,VWAP,7,23.50847872313711,4394.148503355376,4400.363892922494,100.30757661989149,6.21538956711807,0.0,1.0000000000000002,10.553070511129091,150.72025354415976,150.36676415657558,150.561365073972,12430.779134236138,0.0,2310
liquidity_shock,123,VWAP,8,27.996646941472378,5716.327927217567,5723.108709246133,120.59597360482198,6.780782028566136,0.0,0.9999999999999998,12.303536606449176,150.97864200894767,150.55713252057777,150.7931131501833,13561.564057132273,0.0,2340
liquidity_shock,123,VWAP,9,21.96448334596711,4487.975597966478,4494.735396360823,276.56120006280605,6.759798394345268,0.0,1.0000000000000002,12.239307773518567,151.4672061364035,151.13524537839325,151.28204738255118,13519.596788690536,0.0,2370
liquidity_shock,123,VWAP,10,15.992570846276276,3614.5385751729737,3622.072392888794,357.46539441460095,7.53381771582036,0.0,1.0,15.308780634169754,150.23927207813531,149.99938449978424,150.00962563295244,15067.63543164072,0.0,2400
liquidity_shock,123,VWAP,11,-0.5418356447470865,-100.30628534194045,-94.14079513035134,75.7473967077738,6.165490211589122,0.0,1.0000000000000002,15.200135441552414,150.12030397050148,150.1284384644265,149.8924653929374,12330.980423178244,0.0,2430
liquidity_shock,123,VWAP,12,3.8889504486529516,502.0557798083879,506.3674581497924,38.94148914253565,4.311678341404487,0.0,1.0,12.843043164316715,149.76560104908077,149.70738059058934,149.5735031533571,8623.356682808973,0.0,2460
liquidity_shock,123,VWAP,13,23.26566172273433,2528.845076125744,2532.480638714334,46.74840189698759,3.635562588589867,0.0,0.9999999999999999,9.545034178277515,149.83540109259948,149.48760828000115,149.69251907152247,7271.125177179733,0.0,2490
liquidity_shock,123,VWAP,14,25.010841834994523,2675.7343339136432,2679.304110807753,51.01118092444112,3.569776894110111,0.0,0.9999999999999999,10.178281234340552,150.22024386908032,149.84546773974736,150.0675009462038,7139.553788220222,0.0,2520
liquidity_shock,123,VWAP,15,8.140253749085355,940.6166506335735,944.4727879674386,60.58514126529591,3.8561373338651883,0.0,1.0,11.08306981745715,149.9497043876803,149.82774080479996,149.78369806935834,7712.274667730376,0.0,2550
liquidity_shock,123,VWAP,16,51.55556707104128,6334.878325883289,6338.976909528423,90.23866789839502,4.098583645133651,0.0,0.9999999999999998,9.739882308207319,150.67187374344832,149.89906063599778,150.52526390796078,8197.167290267302,0.0,2580
liquidity_shock,123,VWAP,17,6.7596413597293274,949.0565324569741,953.7060825160239,91.92075574418271,4.6495500590498695,0.0,0.9999999999999998,12.84726198630672,151.08486923276232,150.98281026787282,150.89101559189342,9299.10011809974,0.0,2610
liquidity_shock,123,VWAP,18,82.40966376389127,13481.750661230852,13487.184618274947,210.28983784305777,5.433957044094472,0.0,0.9999999999999998,13.810635198157765,151.77012488513432,150.5296153860868,151.56080977971382,10867.914088188945,0.0,2640
liquidity_shock,123,VWAP,19,2.2021282907997395,429.3266796121704,435.73090559367677,230.04282774495294,6.4042259815063804,0.0,1.0000000000000002,13.604394384620157,152.2454226424197,152.21190362850203,152.03858335745232,12808.451963012762,0.0,2670
liquidity_shock,123,VWAP,20,37.654937860212875,8493.695599814708,8501.131278269511,251.09276965873102,7.4356784548037265,0.0,0.9999999999999998,12.420928934870327,152.24969192325042,151.67854729593486,152.06081826150998,14871.356909607453,0.0,2700
liquidity_shock,123,VWAP,21,58.37574865499382,15202.69393251367,15211.232927094545,301.853098312387,8.538994580875581,0.0,1.0000000000000002,13.607864089552873,153.38370029898388,152.49350802935987,153.17526148496697,17077.989161751164,0.0,2730
liquidity_shock,123,VWAP,22,-11.970018981540562,-3552.1612698509207,-3542.5329651144602,499.42645369089297,9.628304736460251,62.44112008281472,0.9934646700413453,19.34263029579749,152.91061812286975,153.09832522650171,152.61541975868673,19256.6094729205,126.67616734197065,2760
liquidity_shock,123,VWAP,23,28.155484918784335,7439.64860232021,7448.30196934612,191.370318303336,8.653367025910754,0.0,1.0000000000000002,18.911702920181988,153.10710697074603,152.67723680691017,152.81810191631928,17306.73405182151,0.0,2790
liquidity_shock,123,VWAP,24,14.825601234927579,2526.2776790479475,2531.8438394763903,63.246264428858076,5.5661604284430055,0.0,1.0,14.176261711489756,153.29445506259148,153.06752325640974,153.07744846543417,11132.320856886012,0.0,2820
liquidity_shock,123,VWAP,25,11.82897265614864,1413.5871094725871,1417.486857642657,37.56307527997755,3.899748170069762,0.0,1.0000000000000002,9.004869303467675,153.39895879841043,153.2177179787696,153.26094931661828,7799.496340139524,0.0,2850
liquidity_shock,123,VWAP,26,6.887713714065539,789.7224062274739,793.4652230426797,33.676396024616054,3.742816815205688,0.0,0.9999999999999999,11.163116063230639,153.2744730258398,153.16897462113306,153.1035617428968,7485.633630411376,0.0,2880
liquidity_shock,123,VWAP,27,13.74901481206912,1478.5517060427555,1482.0596774113183,44.497395718693056,3.50797136856265,0.0,0.9999999999999999,8.936675343809409,153.4884156358494,153.27767393492033,153.35137049468548,7015.9427371253005,0.0,2910
liquidity_shock,123,VWAP,28,-22.97364814584001,-2474.309879154201,-2470.806952885229,59.93016760546102,3.502926268972349,0.0,0.9999999999999998,9.789670314725337,153.3784170335767,153.7315945898774,153.22841147046222,7005.852537944697,0.0,2940
liquidity_shock,123,VWAP,29,14.653795849566455,1872.3802106649564,1876.5562246134825,71.67650076523991,4.17601394852612,0.0,1.0,9.871208134297458,153.21028121299528,152.9860985074603,153.05919329760445,8352.02789705224,0.0,2970
liquidity_shock,123,POV,0,58.641751778769475,7649.810979555174,7654.106490447688,399.65023330392205,4.29551089251478,0.0,1.0,13.81032188761107,152.73490151650876,151.8444590090895,152.52426060304896,8591.021785029558,0.0,2100
liquidity_shock,123,POV,1,-3.3124831722604466,-504.8179162446454,-499.83480574533365,343.388373303652,4.98311049931175,0.0,1.0,14.453312882486685,152.86451497847116,152.9151678705066,152.6438939825381,9966.2209986235,0.0,2130
liquidity_shock,123,POV,2,23.203091652768002,3823.2969656876444,3828.7288039061673,295.3335819521706,5.431838218522687,0.0,0.9999999999999998,15.531725870505532,152.02740577752968,151.67547179018723,151.7916471522296,10863.676437045373,0.0,2160
liquidity_shock,123,POV,3,-9.591322291832526,-1665.9781390701314,-1660.2159793196756,338.67809304983393,5.762159750455884,0.0,1.0000000000000002,13.800988008729004,150.5770476820836,150.7216096355194,150.36952288386374,11524.319500911766,0.0,2190
liquidity_shock,123,POV,4,-4.226722898341532,-769.8124226199584,-763.7460788136948,358.47012613418246,6.066343806263571,0.0,1.0,14.651666564543715,150.0515616629902,150.11501111847812,149.83203276451485,12132.687612527143,0.0,2220
liquidity_shock,123,POV,5,27.325590241854478,4718.111366898482,4723.88560704944,147.76778372978336,5.774240150958697,0.0,0.9999999999999999,11.41209924002305,149.91977270652276,149.51122446090508,149.74887780106798,11548.480301917392,0.0,2250
liquidity_shock,123,POV,6,25.95855601911094,4078.38931715109,4083.6395417118406,177.49659648399327,5.250224560750589,0.0,1.0,10.0992118209164,150.01206177774043,149.62366036081437,149.86071426803775,10500.449121501179,0.0,2280
liquidity_shock,123,POV,7,22.18559677522892,4146.878580023608,4153.093969590726,125.50317741591954,6.215389567118069,0.0,1.0000000000000002,10.498186554758766,150.70036179637296,150.36676415657558,150.5423196607545,12430.779134236138,0.0,2310
liquidity_shock,123,POV,8,24.265149336485653,4954.434404242373,4961.215186270939,142.0723116169952,6.780782028566138,0.0,1.0,10.015953878776607,150.92246165100624,150.55713252057777,150.77144966240076,13561.564057132277,0.0,2340
liquidity_shock,123,POV,9,54.93071046797464,11223.923835408437,11230.683633802782,331.05637932230746,6.759798394345268,0.0,1.0000000000000002,12.583838268122939,151.96544201893192,151.13524537839325,151.7744515038362,13519.596788690536,0.0,2370
liquidity_shock,123,POV,10,15.354966623354949,3470.4313467858046,3477.965164501625,408.57849997440866,7.533817715820361,0.0,1.0000000000000002,15.101819683253929,150.22970805403602,149.99938449978424,150.0031759625059,15067.635431640721,0.0,2400
liquidity_shock,123,POV,11,0.3956786320311442,73.24924846306547,79.41473867465459,80.42256436412453,6.1654902115891215,0.0,1.0,14.080678303229487,150.13437872594255,150.1284384644265,149.92327658316918,12330.980423178242,0.0,2430
liquidity_shock,123,POV,12,4.729386395143452,610.5543914686217,614.8660698100261,43.72432593008153,4.311678341404487,0.0,1.0,12.223326058478158,149.7781829954911,149.70738059058934,149.59532774870138,8623.356682808973,0.0,2460
liquidity_shock,123,POV,13,20.559564315063405,2234.7076822936037,2238.3432448821936,53.859832774921706,3.6355625885898673,0.0,1.0,10.189519507578288,149.79494828967495,149.48760828000115,149.6424698031528,7271.125177179734,0.0,2490
liquidity_shock,123,POV,14,26.78500783669152,2865.5398956824915,2869.1096725766015,59.981254229456766,3.569776894110112,0.0,1.0000000000000002,9.338839057653107,150.24682894251754,149.84546773974736,150.10664676095908,7139.553788220223,0.0,2520
liquidity_shock,123,POV,15,-2.49867067177449,-288.7245669196667,-284.8684295858015,83.05002142653157,3.856137333865188,0.0,1.0,8.750718529499439,149.79030378662324,149.82774080479996,149.65934110968712,7712.274667730376,0.0,2550
liquidity_shock,123,POV,16,34.48428051788395,4237.247956857945,4241.346540503078,115.82478831563951,4.098583645133652,0.0,1.0,10.931727631826474,150.4159767616317,149.89906063599778,150.25172566751078,8197.167290267304,0.0,2580
liquidity_shock,123,POV,17,12.345656894784137,1733.3354981330745,1737.9850481921244,107.53726346389958,4.64955005904987,0.0,1.0,10.990552808863063,151.16920846513057,150.98281026787282,151.00324754848143,9299.100118099741,0.0,2610
liquidity_shock,123,POV,18,49.68559927238375,8128.280474038441,8133.714431082535,303.83793773133056,5.433957044094473,0.0,1.0,11.709736081327643,151.2775308009567,150.5296153860868,151.10059599087825,10867.914088188947,0.0,2640
liquidity_shock,123,POV,19,26.120018844210012,5092.355885278349,5098.760111259855,311.9469540658339,6.404225981506379,0.0,1.0,11.269373352311511,152.60948140761099,152.21190362850203,152.43769367930724,12808.451963012758,0.0,2670
liquidity_shock,123,POV,20,41.29058986412345,9313.777192903763,9321.212871358566,396.4133890731703,7.435678454803728,0.0,1.0,13.660806931139813,152.30483696469312,151.67854729593486,152.097060107401,14871.356909607457,0.0,2700
liquidity_shock,123,POV,21,49.06630544416701,12778.251949717613,12786.790944298487,359.18210893537736,8.53899458087558,0.0,0.9999999999999998,9.4661104720346,153.24173733368198,152.49350802935987,153.09681419807043,17077.989161751157,0.0,2730
liquidity_shock,123,POV,22,-10.389791719622984,-3083.2211548851415,-3073.5295120650103,593.7166600833446,9.691642820131232,0.0,0.9999999999999998,18.931551825873434,152.93925925532906,153.09832522650171,152.65026860819012,19383.285640262464,0.0,2760
liquidity_shock,123,POV,23,25.384928052205762,6707.572078703372,6715.036625622555,141.23776138506713,7.464546919182498,920.9603209560471,0.8626176258133309,16.146074972303605,153.06484316938588,152.67723680691017,152.81810191631928,14929.093838364995,2377.640213456516,2790
liquidity_shock,123,POV,24,12.853834965802088,2190.289341370544,2195.855501798987,69.0230202437398,5.5661604284430055,0.0,1.0,12.778802785396426,153.26427372466594,153.06752325640974,153.06867028964052,11132.320856886012,0.0,2820
liquidity_shock,123,POV,25,12.514314903395004,1495.4869493357612,1499.386697505831,47.59022223937483,3.8997481700697607,0.0,0.9999999999999999,8.843398338906104,153.4094594559262,153.2177179787696,153.27391322896153,7799.496340139522,0.0,2850
liquidity_shock,123,POV,26,5.4536548132596545,625.2979697844157,629.0407865996215,38.45102869060891,3.7428168152056887,0.0,1.0000000000000002,10.389461237490053,153.2525076927015,153.16897462113306,153.09345184433647,7485.633630411377,0.0,2880
liquidity_shock,123,POV,27,4.365316683451936,469.4406485087955,472.94861987735817,49.859995882040124,3.5079713685626515,0.0,1.0000000000000002,9.089283341777715,153.34458449364323,153.27767393492033,153.20533182659892,7015.942737125302,0.0,2910
liquidity_shock,123,POV,28,-10.529541677202351,-1134.0536265497444,-1130.5507002807722,85.77940830305945,3.5029262689723493,0.0,0.9999999999999999,8.798367984034561,153.56972226664374,153.7315945898774,153.43472474965608,7005.852537944698,0.0,2940
liquidity_shock,123,POV,29,5.746919323853807,734.3092618961425,738.4852758446686,89.31960027463516,4.176013948526119,0.0,1.0,10.615709896187717,153.07401838403965,152.9860985074603,152.91169176808512,8352.02789705224,0.0,2970
liquidity_shock,123,DQN,0,57.41579216996033,7489.884664404495,7494.18017529701,378.2696600931909,4.295510892514779,0.0,0.9999999999999998,-2.680821715130349,152.7162859991521,151.8444590090895,152.75723749109304,8591.021785029556,0.0,2100
liquidity_shock,123,DQN,1,-8.04779032814727,-1226.4722664407504,-1221.4891559414386,366.477418795109,4.98311049931175,0.0,1.0000000000000002,29.957839597775717,152.79210494960506,152.9151678705066,152.33573998326236,9966.220998623501,0.0,2130
liquidity_shock,123,DQN,2,23.15907101051926,3816.0434500589563,3821.475288277479,323.7456506640263,5.431838218522688,0.0,1.0,37.601460567354515,152.0267380923615,151.67547179018723,151.45723676079137,10863.676437045375,0.0,2160
liquidity_shock,123,DQN,3,-10.761366099472994,-1869.210534559885,-1863.4483748094292,361.0899727069233,5.762159750455882,0.0,1.0,23.61729660911327,150.55941259348043,150.7216096355194,150.204669769678,11524.319500911764,0.0,2190
liquidity_shock,123,DQN,4,-2.986749092922777,-543.9761749896151,-537.9098311833515,379.77767076138537,6.066343806263571,0.0,1.0,22.739333735367538,150.07017553114892,150.11501111847812,149.72970016892515,12132.687612527143,0.0,2220
liquidity_shock,123,DQN,5,23.719724773268975,4095.5127439863427,4101.286984137301,186.67285592736968,5.774240150958697,0.0,1.0,6.443702040955352,149.86586097037778,149.51122446090508,149.76935406113415,11548.480301917394,0.0,2250
liquidity_shock,123,DQN,6,26.96482719291024,4236.486154369569,4241.736378930319,170.9730236761536,5.25022456075059,0.0,1.0000000000000002,2.9140736700603265,150.02711797537435,149.62366036081437,149.98341170427503,10500.44912150118,0.0,2280
liquidity_shock,123,DQN,7,19.803262526843497,3701.578371731861,3707.793761298979,140.8075227939956,6.215389567118067,0.0,0.9999999999999999,7.505475335363732,150.66453940716605,150.36676415657558,150.55154331765888,12430.779134236134,0.0,2310
liquidity_shock,123,DQN,8,24.07822728268215,4916.268842537659,4923.049624566225,153.7807139882903,6.780782028566139,0.0,1.0,9.826912782712862,150.9196474061637,150.55713252057777,150.77148558227,13561.564057132277,0.0,2340
liquidity_shock,123,DQN,9,51.81009076373266,10586.291487650853,10593.051286045198,369.5461743160786,6.7597983943452675,0.0,1.0,33.265526574395146,151.9182784564586,151.13524537839325,151.41458985021725,13519.596788690535,0.0,2370
liquidity_shock,123,DQN,10,14.95525926207225,3380.0920454924594,3387.62586320828,504.0218855945569,7.533817715820361,0.0,1.0000000000000002,14.70212242492853,150.2237124682188,149.99938449978424,150.0031759625059,15067.635431640721,0.0,2400
liquidity_shock,123,DQN,11,1.6372421329257723,303.0913121925665,309.2568024041556,100.50738564096399,6.165490211589121,0.0,0.9999999999999999,15.323940816508518,150.15301812490694,150.1284384644265,149.92327658316918,12330.98042317824,0.0,2430
liquidity_shock,123,DQN,12,5.343069846570202,689.7797063265882,694.0913846679927,47.793513707113746,4.311678341404487,0.0,1.0,13.958363203053384,149.78737028969357,149.70738059058934,149.57858307070367,8623.356682808973,0.0,2460
liquidity_shock,123,DQN,13,20.63872206109125,2243.3116789761534,2246.9472415647433,52.70949797477052,3.6355625885898677,0.0,1.0000000000000002,7.556268799894138,149.79613159988799,149.48760828000115,149.6830270811473,7271.125177179735,0.0,2490
liquidity_shock,123,DQN,14,22.927380933722027,2452.839482805458,2456.409259699568,62.51394067553001,3.5697768941101113,0.0,1.0,6.696240042422829,150.18902415175344,149.84546773974736,150.08852127514638,7139.5537882202225,0.0,2520
liquidity_shock,123,DQN,15,0.14589224710930587,16.858034289751725,20.714171623616913,83.20844615442249,3.856137333865188,0.0,0.9999999999999999,3.673928643646322,149.8299266753785,149.82774080479996,149.77490044569382,7712.274667730375,0.0,2550
liquidity_shock,123,DQN,16,29.912108628946346,3675.4433982632854,3679.541981908419,103.46100674328342,4.098583645133651,0.0,0.9999999999999998,-9.056300204010547,150.34744033450988,149.89906063599778,150.4837229115603,8197.167290267302,0.0,2580
liquidity_shock,123,DQN,17,11.849099562136708,1663.6186366593286,1668.2681867183785,113.07622463040215,4.649550059049871,0.0,1.0,15.487052894459971,151.16171130297636,150.98281026787282,150.9279683600518,9299.100118099741,0.0,2610
liquidity_shock,123,DQN,18,51.43381380877189,8414.278394736804,8419.7123517809,293.90495798195934,5.433957044094473,0.0,1.0,-11.468276184435059,151.30384660713418,150.5296153860868,151.47756526255185,10867.914088188947,0.0,2640
liquidity_shock,123,DQN,19,12.630174683172779,2462.37741111759,2468.7816370990963,339.98624292369414,6.404225981506379,0.0,1.0,22.04992548126305,152.40414992167064,152.21190362850203,152.06883926429066,12808.451963012758,0.0,2670
liquidity_shock,123,DQN,20,39.631359416098356,8939.510253258635,8946.945931713439,402.68368958720293,7.435678454803728,0.0,0.9999999999999999,17.158662834419562,152.27966999829454,151.67854729593486,152.0188260202779,14871.356909607455,0.0,2700
liquidity_shock,123,DQN,21,68.05103301435304,17722.41128457185,17730.950279152723,390.40947320966956,8.538994580875581,0.0,1.0000000000000002,23.240085630008,153.53124210429792,152.49350802935987,153.17526148496697,17077.989161751164,0.0,2730
liquidity_shock,123,DQN,22,-6.330210051308407,-1878.5205778666823,-1868.8289350465511,699.6764421847467,9.691642820131232,0.0,0.9999999999999998,25.039459056294657,153.001410770783,153.09832522650171,152.61926039858776,19383.285640262464,0.0,2760
liquidity_shock,123,DQN,23,26.608013664953823,7030.753412487764,7039.406779513674,204.12273777189046,8.653367025910754,0.0,1.0,17.854944196412777,153.08348060723873,152.67723680691017,152.81063806571058,17306.734051821506,0.0,2790
liquidity_shock,123,DQN,24,12.334456089801483,2101.787348053863,2107.3535084823056,81.79075636671075,5.566160428443006,0.0,1.0000000000000002,12.16817145168376,153.25632372084783,153.06752325640974,153.0700654408074,11132.320856886014,0.0,2820
liquidity_shock,123,DQN,25,11.2054592086071,1339.0759412039388,1342.9756893740087,48.36139561077024,3.899748170069761,0.0,1.0,8.21024333737067,153.38940546765429,153.2177179787696,153.26357234528334,7799.4963401395225,0.0,2850
liquidity_shock,123,DQN,26,6.224641228475084,713.6967146029245,717.4395314181303,41.22860811149482,3.742816815205689,0.0,1.0000000000000002,10.875487226959793,153.26431681256807,153.16897462113306,153.09781547889645,7485.633630411377,0.0,2880
liquidity_shock,123,DQN,27,5.746251703675994,617.9446582865838,621.4526296551464,52.977472851664004,3.5079713685626515,0.0,1.0000000000000002,3.045855176034575,153.36575114441874,153.27767393492033,153.31905238149065,7015.942737125303,0.0,2910
liquidity_shock,123,DQN,28,-9.908988227065826,-1067.2187241228933,-1063.715797853921,81.82649302992267,3.5029262689723497,0.0,1.0,21.429838480805476,153.5792621337855,153.7315945898774,153.25084804172744,7005.852537944699,0.0,2940
